"Date","Prefecture","Guests_Total","Guests_Prefecture","Guests_OutsidePrefecture","Type_Ryokan","Type_Resort","Type_Business","Type_City","Type_Simple","Type_CompaniesGroups","Pref_Ryokan","Out_Ryokan","Pref_Resort","Out_Resort","Pref_Business","Out_Business","Pref_City","Out_City","Pref_Simple","Out_Simple","Pref_CompaniesGroups","Out_CompaniesGroups","Occupancy_Rate","Occupancy_Tourists","Occupancy_NonTourists","Occupancy_0to9","Occupancy_Tourists_0to9","Occupancy_NonTourists_0to9","Occupancy_10to19","Occupancy_Tourists_10to19","Occupancy_NonTourists_10to19","Occupancy_30to99","Occupancy_Tourists_30to99","Occupancy_NonTourists_30to99","Occupancy_over100","Occupancy_Tourists_over100","Occupancy_NonTourists_over100","Occupancy_Ryokan","Occupancy_Resort","Occupancy_Business","Occupancy_City","Occupancy_Simple","Occupancy_CompaniesGroups"
2020-08-01,"Hyogo",925800,330650,534030,259100,199910,256590,119350,64430,26410,112020,145750,57000,107740,74590,159520,47350,72000,31330,33100,8360,15920,27.2,25.7,30.8,12.9,10.6,24.4,27.6,23.4,31.6,30.9,31.4,30.3,39.9,40.2,38.4,22.8,39.7,34.7,32.5,12.6,18.5
2020-08-01,"Ibaraki",375250,109210,231420,78590,13070,259050,10790,11050,2700,20290,54540,7250,5810,72140,156050,4020,6770,4210,6840,1300,1400,24.8,16.6,30.2,13.6,13.5,13.8,27.6,8.2,34.7,34.3,21.4,45.2,28.4,41.6,20.6,13,37.5,36.6,22.3,11.1,19.8
2020-08-01,"Ishikawa",445230,112710,319370,149230,28580,200770,34740,30880,1030,66240,82990,7640,14780,22380,172540,3790,30950,12260,17480,400,630,22.4,20.9,27.7,13.6,12.1,22.7,24.6,20.6,30.1,24.5,23.7,27.3,26.8,27.3,22.2,22.2,23.1,29.3,23.9,9,6.6
2020-08-01,"Iwate",369880,141390,226290,106090,53640,146950,37740,25130,340,47870,58220,19450,34190,47050,98360,9810,27270,17050,8080,170,170,22.9,17.4,30.4,14.8,13.9,16,28.3,17.5,33.2,27.4,21.2,38.4,18,14.6,57.1,18.4,14.2,38.7,36.4,14.3,12.5
2020-08-01,"Kagawa",243700,51970,182210,39610,50690,90670,32320,30280,130,9210,30400,9170,41520,21610,67260,4440,20160,7540,22740,0,130,22.5,18.6,30.8,11.2,11,15.7,22.9,13.9,29.1,33.8,31.1,37.4,31.9,30.1,37,16.3,32,30.3,37.7,10.2,6
2020-08-01,"Kagoshima",408140,149590,240840,70070,62200,195880,36170,40410,3410,32180,36820,23930,37090,60080,122800,11450,22330,20500,19840,1450,1960,21,16.5,27.2,11.8,9.6,16.2,28.7,17.4,33.9,29.2,23,37.2,23.7,23.2,27.9,13.8,21.8,33.4,30.4,9.4,21.2
2020-08-01,"Kanagawa",1418410,626120,689720,183240,234240,597030,190400,156350,57140,93570,88680,86680,105870,227330,333820,102380,86780,91340,42260,24830,32320,29.9,32.6,27.3,21.5,16.8,26.5,30.5,30.6,30.4,38.3,43.8,33.6,32.5,51.5,16.3,22.9,49.1,30.7,38.2,27.4,12.8
2020-08-01,"Kochi",239470,58520,156450,53760,22930,106950,21450,34370,NA,12910,34020,5580,17350,20820,69850,3320,18130,15890,17110,NA,NA,27.5,24.6,32,16,17.3,15.5,39.9,28.6,45.1,36,31.7,53.5,35,32.3,46.4,21.4,32.6,40.6,40.1,14.9,NA
2020-08-01,"Kumamoto",408670,152950,240990,108320,47820,181880,27160,41960,1530,55940,51310,19380,28450,48730,125230,5440,15980,22750,19200,710,820,20.8,17,26.6,11.5,12.3,9.5,27.7,25.2,29.5,25,18.3,34.5,21.3,18,27.9,16.5,17.7,32.1,29.3,12,5.2
2020-08-01,"Kyoto",972450,205290,741450,112100,68880,447620,192160,143530,8170,31560,79460,11310,57570,92190,339740,30190,157950,36940,101660,3090,5070,14.2,14.6,13.2,9.3,8.6,13.4,13.7,16.2,10.9,19.5,18.9,21.6,19.1,19.1,NA,14.3,26.8,15.9,17.3,8.6,3.9
2020-08-01,"Mie",513030,104580,373130,151050,149170,176730,7980,23860,4240,30610,110260,30740,103580,36900,139560,1600,6380,3580,10250,1140,3100,26.7,24.8,32.1,13.8,14.1,13.4,30.6,21.8,40.2,36.2,35.1,38.4,33,33,31.1,21.4,35.2,39.6,25.9,16.7,2.5
2020-08-01,"Miyagi",594030,243510,343040,149650,51800,305450,34830,50150,2150,90890,58760,27680,24120,79980,218000,9080,25760,34190,15960,1700,450,26.2,21.3,32.1,16,10.8,25.4,29.8,16.9,35.4,29.9,25.6,33.7,29,30,22.4,20.9,21.9,39.3,27.5,13.3,7.7
2020-08-01,"Miyazaki",237260,60680,167960,23050,57520,132830,4840,19030,0,6470,14880,10280,47240,32040,93850,1050,3780,10820,8210,0,0,21.5,18.9,24.7,17.4,12,21.5,20.5,9.6,26.4,21.3,13.6,28.5,33,34.4,2.9,11.8,27.8,27.7,19.4,9.7,0
2020-08-01,"Nagano",1232790,217750,955410,352110,307250,305500,35240,195220,37460,67070,270450,22560,258180,86750,215980,7300,27940,32020,153240,2060,29610,16,13.8,29.5,8.6,7.8,15.6,22,16.2,38.3,29.6,27.5,39.8,29.4,28.1,39.8,10.8,23.7,39.4,35.8,10.3,10.1
2020-08-01,"Nagasaki",338080,104810,212940,53760,84440,154420,21000,22220,2230,18110,35060,22900,61550,43100,92000,6370,14630,12470,9330,1850,370,17.7,15,25,8.2,6.6,13.2,25.1,17.2,30.9,24.5,19.6,37.1,23,23.1,18.9,12.8,22,28.9,20.6,5.1,7.2
2020-08-01,"Nara",190980,38760,150880,24900,16380,38080,18970,92480,180,5430,18190,3170,13200,8900,29120,3690,15280,17520,74960,60,130,19.2,19.3,18.8,19,19.9,5.5,14.6,11.9,23.3,20.5,19.6,51.6,35.1,35.1,NA,7.7,35.6,24.6,21.7,24.9,1.6
2020-08-01,"Niigata",667760,224260,419450,198510,97560,262400,41480,57680,10130,81930,114050,30720,57230,68830,183060,18050,23430,21950,34330,2780,7350,18.4,12.8,34.3,8.5,7.3,14.3,31,15.6,47,27.2,22,42.3,23.9,18.1,40.7,12,15.4,42.4,35.8,10.3,20.7
2020-08-01,"Oita",390160,86740,272760,115640,74070,158170,14890,20950,6430,17580,78410,14270,59800,39140,108060,4410,10480,9900,11010,1430,5000,20.3,18.3,24.4,12.8,12.1,15.3,26.3,22.7,29,24.9,21.3,32.1,28.3,27.2,53.4,18.1,23.9,31.5,29.2,5.8,10.9
2020-08-01,"Okayama",321250,82960,218360,42730,29160,192910,30040,25440,970,14980,25310,8540,20610,40350,139810,6180,19140,12850,12590,60,900,21.2,13.1,29.6,9,7.1,13.3,31,16.3,36.9,30.6,25.7,34.5,21.6,14.6,31.9,13.8,18.5,34.9,26.6,6.8,12.9
2020-08-01,"Okinawa",971850,209230,716190,20930,500830,239380,72600,138080,20,8820,6030,66990,410550,73720,158890,23260,49340,36440,91350,0,20,16.6,17,16.1,13.4,14.1,13.4,16.5,15.5,19,20.7,20.9,19.6,18.8,18.8,NA,17.2,19.1,21.2,14.5,9.8,0
2020-08-01,"Osaka",1048040,358040,631140,21170,59870,664460,231420,55460,15650,11450,2210,23850,36020,209830,421070,82960,142970,27110,16150,2840,12710,13.6,10,17.6,7.5,2.6,14.3,16.6,12.3,20.4,14.3,11.7,17.2,17.7,17.2,18.3,20.7,18.9,13.4,13.9,9.1,18.4
2020-08-01,"Saga",138390,32190,102650,48140,17340,55480,7170,8740,1520,12130,33990,3600,13730,10470,43490,1640,5530,4320,4420,30,1490,17.9,16.7,19.8,7.3,8.8,6.3,23,15.9,30.4,27.9,23,35.6,23.5,24.9,15.2,18.6,24.1,30.8,28.1,6.1,1.6
2020-08-01,"Saitama",298350,107030,158200,27010,35770,188900,28400,18070,200,15290,11710,24730,10340,48430,108690,10000,17770,8580,9490,0,200,32,29.3,33.2,16.1,17.8,13.9,41.1,28.3,41.9,34.5,44.5,30.7,32.1,33.2,32,21,51.7,38.5,29.3,14.9,0.8
2020-08-01,"Shiga",305430,58030,230620,57700,71370,105540,34710,33430,2680,10800,46910,8260,53070,21780,77230,8150,26560,8370,24850,680,2000,25.9,24.2,31,9.3,10.9,4.5,30.7,26.3,34.1,34.4,30.2,41.9,35,34.2,64,20.1,39.3,40.1,37.6,14.4,2.2
2020-08-01,"Shimane",221480,54190,162720,78100,5430,103140,12020,22040,740,18520,57670,1060,4380,26770,73720,1910,10110,5730,16300,210,540,25,19.8,32.4,15.4,12.8,19.8,28.7,18.8,34.7,33.4,27,47.5,26.3,26.3,NA,19.5,37.8,39.1,36.4,12.9,30.3
2020-08-01,"Shizuoka",1560170,359780,1146990,463280,439990,502270,45810,80110,28710,92830,351300,87010,329990,139130,352310,16890,28910,19140,60910,4780,23560,29.4,27.2,35.5,18.3,14.1,34.8,30.9,26.3,35.2,39,39.3,37.8,30.9,30.7,31.9,26.5,35,42.7,30.2,13.7,7.6
2020-08-01,"Tochigi",713400,147560,532260,240070,199500,180350,11190,69370,12910,50190,177230,37770,150590,41250,129330,2960,8230,14080,55290,1320,11590,26.6,24.8,33.6,14.6,14.8,15.2,30,23.9,41.1,33.6,33.7,33.6,36.6,37.1,30.6,21.1,34.6,35.5,26,20.7,15.7
2020-08-01,"Tokushima",154310,31390,98890,34850,25720,62250,13580,17530,380,7050,23000,1540,10210,14440,47800,2910,5430,5350,12180,100,270,21.9,20.6,24.6,13.6,13.1,15.4,23.6,13.3,34.9,35.2,34.8,35.6,38.7,38.7,NA,13.9,41,30.6,34.8,12.6,4.7
2020-08-01,"Tokyo",2283210,1162120,1015590,83330,23500,1348540,562620,157280,107940,42290,17270,18440,5070,571210,748690,340250,174500,94890,59030,95040,11040,17,15.2,18.5,19.9,12.9,27.2,17.2,17.6,17.2,17.7,18.4,17.3,13.8,14.1,13.4,13.8,26.5,18.8,13.9,12.6,42.2
2020-08-01,"Tottori",213760,46520,164110,70530,9820,106180,14930,12020,280,7690,59710,3520,6300,26910,79270,3130,11790,5210,6820,60,220,26.4,18.4,41.8,20.2,13,32.2,34.4,15.5,57.2,29.6,25.3,40.5,18.3,17.1,26.8,20.7,17.2,51.4,38.3,7.8,2.7
2020-08-01,"Toyama",213310,59220,147050,48470,10250,115900,12770,20480,5430,25080,23390,3460,6790,21580,90050,1910,10860,5390,12330,1800,3630,19.2,13.7,27.2,9.1,8.1,13.1,25.6,17,31.6,23.9,18.6,30.1,23.3,21.1,25.8,13.4,15.1,31,23,8.9,26.7
2020-08-01,"Wakayama",434800,70360,353080,165440,117430,76830,7470,64150,3480,31160,133870,17560,98010,7610,62380,1770,5700,10280,51620,1980,1500,28.7,26.8,40,12.9,11,26,38.4,32,54.8,40.5,42.7,29.4,33.3,32.9,45.9,24.5,39.9,42.3,47,19.3,20.2
2020-08-01,"Yamagata",328520,109910,203760,133860,20050,136150,20790,14450,3230,48690,74150,7800,11970,39570,93510,6710,14080,6080,7870,1050,2180,18.2,12.8,31.6,9.3,6,22.1,23,16.7,33.5,29.4,23.6,38.3,27.5,19.5,44.9,14.3,21.5,40.8,32.7,4.4,6.3
2020-08-01,"Yamaguchi",273370,80290,182360,68380,11970,163330,13330,15340,1020,26740,41640,3430,8390,39790,113760,3440,9890,5980,8580,910,110,29.2,22.9,35.8,23.5,14.1,30.8,30.9,19.9,38,31.7,25.4,41,30.8,32.5,24.3,20.2,34.6,41.1,26.9,16.3,4.3
2020-08-01,"Yamanashi",492450,56410,394070,154770,118720,108860,6850,97420,5830,10230,127330,7950,87010,22110,86080,1010,5840,14840,82240,260,5570,15.1,13.5,27.1,7,7.2,4.5,20,14,38.2,29.7,26.3,51.2,35.8,35.6,58.6,12.2,19.9,38.4,39.2,9.7,6.3
2020-09-01,"Aichi",939150,341500,538880,76800,44710,611460,160470,39960,5750,48140,20020,20670,6750,194550,396570,46050,101920,28860,11100,3230,2520,25.4,17,31.6,19.8,14.1,33.7,30.1,17.4,34,24.4,21.4,26.5,23,15.1,31.5,12.8,19.2,31.2,30.7,13.3,7.9
2020-09-01,"Akita",255090,90550,159560,94360,16720,115210,21160,6900,750,39680,54630,7850,8870,32520,77760,6030,15130,3800,3100,670,70,22.8,19.3,26.4,9.6,9,10.1,29.8,17.8,40.4,32.9,26.3,49.8,33,22.3,49.4,20.3,20.9,29.8,54.7,5.1,5.5
2020-09-01,"Aomori",339500,113680,221200,85420,25850,195060,20790,12380,0,28580,56250,7820,18030,62030,129000,7050,13740,8200,4180,0,0,31.3,25,36.9,17.6,8.9,24,38.2,28.6,44.1,36.8,28.9,44.1,38.9,40.6,28.7,21.1,31.5,45.6,35.5,11.7,0
2020-09-01,"Chiba",1185300,332200,795630,112040,490370,355930,133750,77400,15820,49840,57330,90690,365830,98380,244760,43900,87130,39890,34440,9510,6140,22.9,20.7,27,15.2,13.1,20.6,27.9,18.3,37.7,24.8,21.4,31.4,24.3,26.3,20.1,16.4,26,28,26.3,10.7,14.4
2020-09-01,"Ehime",269050,70610,175010,59660,6370,149570,27900,22730,2830,15800,43230,2010,4360,38290,88450,5130,22780,7800,14930,1570,1260,28.7,19.3,37,14.3,7.6,22.7,37.4,23.8,41.8,37.7,28.3,46.4,31.6,27.8,36.4,22.9,38.3,44.1,36.3,10.4,11.7
2020-09-01,"Fukui",211140,36580,159650,90810,13720,81190,11170,14260,NA,20300,69670,1880,11840,7110,61840,2470,6880,4830,9420,NA,NA,19.2,13.5,35.7,9.1,6.8,18,29.1,10.5,48.4,28.2,20.6,46,24.6,24.6,NA,15.7,21.3,43.1,28.8,6.4,NA
2020-09-01,"Fukuoka",808960,301950,493290,32570,30610,568860,140390,29520,6990,22180,10070,24240,6380,187880,372960,46880,93510,16560,9140,4220,1230,22.5,14.7,29,12.3,7.8,23,27.7,16.2,31.4,26.2,24.3,27.5,26,19.2,32,11,16.6,27.5,31.7,6.1,5.8
2020-09-01,"Fukushima",859270,281370,556900,258770,101670,416200,18530,47860,16250,78980,179790,18250,83420,152300,247340,3520,12790,18670,27270,9650,6290,25.8,16.4,39.3,21.1,8.9,38,30.5,15.2,39.3,29.8,22,48.4,26.8,27.2,24.7,18.5,24.3,46.3,41.8,9.6,20.7
2020-09-01,"Gifu",405410,97570,300520,130850,48680,177300,15260,29330,4000,25290,105560,9660,39020,53300,117990,2960,12300,5320,22680,1040,2960,22.6,16.6,41.2,15.3,8.5,34.3,29.1,20,46.1,28.5,22.5,52.2,24.4,24.5,22.9,16.2,21.1,48.2,38.4,10,7.2
2020-09-01,"Gunma",485410,111250,365260,218010,96810,139380,13950,10080,7170,46010,166270,21970,74710,38350,99180,2890,11070,1870,7020,160,7010,21.6,19,30.7,9.4,10.2,6,29.5,18.7,50,29.3,27.7,33.6,27.2,27.2,NA,19,22,41.5,26.4,4.7,11.5
2020-09-01,"Hiroshima",696140,242450,409820,50480,38180,425500,115450,63040,3480,25380,25100,20850,17330,124190,259490,31810,83630,39510,22880,710,1380,30.7,19.5,38.9,21.6,12.8,33.1,28.8,12.5,36,39.6,28.6,47.8,45.2,47.2,44.5,20.9,39.1,45.2,40.6,9.7,7.1
2020-09-01,"Hokkaido",2372470,1316310,949340,532890,353900,1006050,352280,113290,14060,360560,145900,211910,141820,525430,408370,133310,215800,72830,35650,12260,1800,28.9,25.4,35.4,17.7,13.7,22.9,37.6,30.7,44.4,34.3,29.4,45.4,29.9,28.7,37.1,22.2,28.1,40.5,34.7,12.3,10.3
2020-09-01,"Hyogo",823570,256690,519050,196080,163840,295400,101690,48550,18010,73410,121970,44400,89890,79230,201160,33680,68010,21280,26080,4690,11940,25.1,20.5,36,9.8,7.8,22,27.4,17,37.2,31.7,26.5,38.6,34.8,33.7,41.1,17.7,32.5,41.9,33,9.3,12.7
2020-09-01,"Ibaraki",349020,87380,232670,54200,7840,264980,13290,6550,2150,11640,41510,3830,4010,63270,173800,4750,8540,2750,3800,1140,1010,24.1,11.1,32.6,11.8,8,14.8,28.6,4.5,38.3,33.8,15.9,49.4,29,32.9,27,9.4,22.9,39,25.8,7,16.9
2020-09-01,"Ishikawa",467380,77060,374850,117810,28490,248560,45210,26430,880,32480,83910,6900,16070,25410,216280,5390,39830,6470,18290,410,470,23.8,21.2,32.5,13.9,13.2,21.4,28,22.3,35.8,26.3,24.3,34,23.9,23.5,27.7,18.4,22.2,35.7,30.1,8,5.6
2020-09-01,"Iwate",446990,191770,254790,121230,82380,176940,44040,21990,390,65080,56110,42930,39450,58110,118830,12650,31020,12760,9230,240,150,28.9,22.7,37.2,15.3,12.3,19,34.7,20.9,40.9,38.3,32.5,47.4,22.9,19.7,60.6,22.3,23.9,46.6,42.8,12.9,14.2
2020-09-01,"Kagawa",233140,38370,181610,35800,34640,105530,33750,23270,150,6880,28910,6000,28640,17470,82950,4150,21550,3720,19550,150,0,21.8,15,36.2,10,9.2,18.9,23.6,9.1,34,33.1,24.5,43.9,31.8,27.6,44.1,13.3,23.7,36.4,40.3,8.3,7.6
2020-09-01,"Kagoshima",428950,168070,243780,65570,58370,228040,44500,30290,2190,29750,34840,22900,34370,87570,127770,14500,27670,12780,17510,570,1620,22.9,16.2,31.8,11.4,7.5,17.5,31.9,15.1,39.7,33.6,24.7,43.8,28.8,27.2,44.3,14.3,21.4,39.9,38,7,14.2
2020-09-01,"Kanagawa",1344690,581570,695750,141440,199350,636860,210000,123650,33390,63160,77700,73680,110600,248680,360680,104200,103650,79670,22750,12180,20370,31.3,27.1,35.9,20.5,9.9,36,32.9,28,36.4,35.4,38,33.1,43.4,45.1,40.4,19.5,41.7,39.5,41,23.5,7.5
2020-09-01,"Kochi",193440,36850,134580,37690,14970,102350,21020,17400,NA,6270,25800,3970,11000,16720,69260,2600,18420,7290,10110,NA,NA,22.5,16.4,30.4,11.9,8.5,16.8,33.7,22,39.2,29.4,22.2,47.6,29.5,25,49.5,15.3,21.7,39.6,37.4,7.7,NA
2020-09-01,"Kumamoto",414280,133810,258520,86120,42560,221260,31460,30980,1900,34680,49950,12190,30370,66650,143670,5860,16360,13190,17800,1240,380,21.7,14.6,32.9,9.6,9,11.2,30.4,21.2,36.7,27.3,17,43.1,23.5,17.7,41,13.8,15.7,40,38.5,8.8,6.5
2020-09-01,"Kyoto",1124520,212400,891190,118260,61830,550640,253460,135110,5230,20580,95580,13420,48410,113640,422290,33780,219680,28690,102290,2290,2940,16.7,16.8,16.6,10.5,9.3,18.2,15.2,17.2,12.9,23.1,21.6,29.3,26.5,26.5,NA,15,24.1,20,23.2,8.2,2.7
2020-09-01,"Mie",460250,97150,336460,135120,130660,171890,8140,8630,5810,30320,98060,28840,87770,33850,133360,1790,6350,1700,5770,660,5160,25.1,22,33.6,8.7,8.7,9.1,31.5,21.5,41.2,35.5,32.4,42.7,32.6,32.1,44.8,19.9,30.3,42.8,34.3,6.2,3.6
2020-09-01,"Miyagi",577650,207180,359420,129180,43260,304440,51480,46410,2880,63410,65770,17490,25770,83280,210140,10220,41250,30530,15870,2250,630,26,19.3,33.6,12.9,8.8,19.5,32.1,15.4,38.8,31.5,24.7,37.6,25.9,25.9,25.8,17.8,20.9,42.1,29.9,12.9,10.2
2020-09-01,"Miyazaki",237290,77640,147840,19300,51220,147680,7670,11360,60,7660,9880,17830,33400,42470,96170,1680,4980,7950,3410,50,10,23.5,17,31.2,12,5.4,18.8,28.1,10.5,37.6,28.1,20.4,37.6,30.3,31.6,3.3,10.9,24.8,36.9,27.6,5.8,2.5
2020-09-01,"Nagano",1078150,203650,846550,306620,263550,313620,40720,133950,19690,55210,239640,22640,231870,86510,224250,15250,25460,22820,111130,1230,14200,14.6,11.8,31.8,6.8,5.8,16.4,20.6,13.5,41.7,29.4,26.2,46.5,29.2,27.4,41.9,9.8,21.4,43.5,40.5,7.2,5.9
2020-09-01,"Nagasaki",394220,136550,230400,57920,84050,189980,34550,24640,3090,23990,33760,27730,56320,53610,109550,13210,21340,15000,9350,3010,80,21.4,15.7,34.7,9.3,5.4,19.3,31.5,17.4,41.7,30.2,22.3,51,26.2,26.3,22.7,14.6,23.8,36.4,33.2,5.7,10.3
2020-09-01,"Nara",161130,35250,124790,30980,19990,41570,23720,44660,200,8350,21540,4960,15030,7660,33920,5270,18450,8950,35710,60,140,16.9,16.5,20.2,10.5,10.7,7.1,17.6,14.9,26.2,25,24.4,44.5,42.6,42.6,NA,11.1,44.5,27.4,28.5,11.7,1.9
2020-09-01,"Niigata",619290,219940,379180,188500,52090,295240,42740,32440,8270,88470,98190,19670,32300,78500,198530,15460,27280,15640,16800,2190,6080,17.3,9.5,39.3,8.2,5.6,20.7,33,12.6,54.7,24.6,18.1,42.4,18.7,10.1,40.9,11.1,9,49.3,36,6.1,18.6
2020-09-01,"Oita",435830,89360,300560,115050,82780,194480,19680,18310,5530,14180,76490,14000,65700,46350,129690,6330,13350,7200,11110,1300,4230,23.7,19.6,31.4,13.4,12.2,17.1,32.6,21.5,40.9,28.9,23.1,39.7,37.5,36.2,51.1,19.5,27.7,40.7,37.2,5.1,9.2
2020-09-01,"Okayama",336240,71470,247170,37950,21610,213870,41220,20200,1370,10060,25400,6280,15330,38400,166570,9140,25880,7380,12830,220,1150,23,11.6,34.8,9.5,6.8,15.5,34.4,14.9,41.6,33.7,21.5,42.7,31.1,18.7,49.1,13.4,14.7,41,38.8,5.1,18.3
2020-09-01,"Okinawa",1015980,250240,721220,13060,557090,277680,63390,104370,390,7910,5150,103720,421430,87910,187500,20230,43150,30080,63990,390,0,18.1,17.7,22.1,11.8,11.2,17.4,20,17.8,25,22,21.2,30.3,23.5,23.5,NA,10,20.9,25.9,14.6,8.4,0.6
2020-09-01,"Osaka",1324680,403930,842740,17420,89060,800970,329820,65770,21640,9260,2500,30590,58470,239460,518340,91740,224920,27640,22230,5250,16290,17.9,13.1,24.8,7.7,3.5,21,20.5,15.5,25.4,20.8,17.4,24.4,25.4,23.7,27.3,16.6,27.9,17.2,20.9,10.4,23.3
2020-09-01,"Saga",169190,34550,131150,43110,21330,82420,9460,10220,2640,9600,31820,4980,16350,14580,66040,2370,7100,2870,7350,150,2500,21.9,16.8,28.4,10.5,7.6,13.1,28.5,15.3,41.9,35.1,25.2,55,24.9,25.8,19.4,18.1,32.3,43.3,36.7,6.8,2.6
2020-09-01,"Saitama",291570,84330,173090,15690,21730,202310,33680,17060,1100,7730,7840,9300,12100,50240,119310,10080,22660,6980,10080,0,1100,33,19.8,37.9,14.7,12.3,19.1,44.8,22.7,46.4,34,27.5,36.4,36.8,39.7,36.6,14.6,30.8,44.1,33.7,14,4.5
2020-09-01,"Shiga",261110,45390,201620,51010,55930,99300,30160,22770,1950,8660,42350,5490,42040,19870,73800,6160,24000,4290,18410,930,1020,23.3,20.4,31.2,7.2,8.1,5.8,29.5,20.6,36.3,29.6,24.4,41.8,30.8,29.8,67.3,17.6,31.6,41.4,33,11,1.7
2020-09-01,"Shimane",220350,55170,161760,65480,4250,123710,10380,16040,490,19110,46370,770,3480,27950,92340,1210,9170,5980,10060,150,340,25.4,16.4,37.5,14.6,9.2,23.7,30.9,15.7,40.2,34.4,23.9,53.5,27.1,27.1,NA,17.8,31.6,44.8,35.9,9,20.7
2020-09-01,"Shizuoka",1223100,310820,864610,321350,273970,504500,46380,51940,24950,66130,245530,55790,202880,145570,337310,17210,29170,18320,32860,7810,16870,23.8,18.6,37.2,13.9,9.6,33,28.9,20.3,36.7,31.1,26.9,43.7,20.8,19.3,30.3,19.3,22.3,44.3,28.9,9.1,6.5
2020-09-01,"Tochigi",644440,121280,488720,195920,192180,199860,9560,38590,8330,35480,143230,32080,152130,41780,148810,2180,7370,8940,29650,800,7520,24.7,21.3,37.4,11.4,11,16.7,27.8,18.5,44.5,30.3,26.2,38.9,42.5,43,30.6,18.8,30.5,39.7,28.5,12.2,9.9
2020-09-01,"Tokushima",127490,20030,93570,26750,12000,61530,12210,14270,720,5420,19690,630,4510,8940,52590,1300,5510,3640,10630,90,630,18.6,14,25.7,12.7,10.5,16.1,21.8,9.1,38,30.3,25.4,35.8,21.3,21.3,NA,11.6,19.6,31.6,33.7,10.2,3.4
2020-09-01,"Tokyo",2454690,1118060,1221220,85850,14100,1558230,554000,136620,105890,29200,21070,9740,4360,616010,908630,288500,226850,82410,48800,92190,11520,18.9,15.7,21.6,22.2,11.9,34.5,20.1,20.2,20.2,19.7,20.2,19.4,14.5,14,15.3,15,15.5,22.8,14,11.1,40.8
2020-09-01,"Tottori",186620,36250,148070,54850,12560,89700,17990,9630,1890,7300,45240,3370,9190,15550,74140,3150,14850,6560,3070,310,1570,24.3,15.2,43.1,15.8,10.2,27.3,31.9,11.9,58.8,30.3,22.6,48.1,16.2,13.8,29.7,17.3,19.3,51.4,43.8,6,18.7
2020-09-01,"Toyama",225580,55290,165550,48920,11950,130320,17300,13030,4060,25670,23250,4020,7930,18550,107030,2160,15140,3500,9540,1390,2660,21.1,12.9,32.5,7.7,6,13.6,29.3,14.9,38.9,27.2,19.8,35.4,29.2,25.5,33.5,13.5,18,36.3,32.1,6.2,20.5
2020-09-01,"Wakayama",325990,73700,243360,120640,76740,76790,7130,42920,1760,37940,82500,18550,58190,6780,61290,1820,5310,8020,34900,590,1180,23.1,20.5,35.4,8.8,6.7,19.4,32.4,24,48.4,35.3,36,31.6,25.1,24.4,44.2,19,30.4,41.5,46.3,14,9.9
2020-09-01,"Yamagata",334410,99450,219660,133530,18530,141710,24880,11500,4270,42480,75950,7420,10920,35340,106370,7020,17860,4150,7350,3040,1230,19.7,12.9,36.8,9.8,5.8,25.4,24.7,16.3,39.6,31.4,23.3,43.4,31.1,21.8,51.5,15.5,20.3,46.8,40.3,3.5,9.3
2020-09-01,"Yamaguchi",351050,97930,237140,71260,8320,240540,20690,9180,1060,28010,43250,2630,5560,56920,168180,5780,14910,3530,5230,1050,10,38.7,22.1,56.3,31.1,9.1,48.3,43.9,22.2,58.6,42.2,26.7,64.1,33.6,29.5,48.6,21.8,27.7,62.6,42.6,9.8,4.4
2020-09-01,"Yamanashi",438720,49420,375620,150570,85060,122100,6920,70170,3910,11810,125790,4130,80930,24110,97320,1170,5740,7920,62210,280,3620,13.6,11.2,30.1,5.4,5.4,5.9,22.6,13,48.7,29.1,25.6,49.7,29.7,29.4,61.1,11.7,16.7,42,40.3,6.7,4.5
2020-10-01,"Aichi",1087590,373750,646200,87470,40620,735380,178860,36950,8310,52700,24220,21950,8280,221820,482360,42820,120550,29800,7150,4670,3640,28.6,17.7,36.3,18.1,9.7,33.7,34.6,21.4,38.9,28.4,23.9,32.2,27.6,17.2,36.8,12.6,22.1,35,37.5,13.1,12.4
2020-10-01,"Akita",335910,109240,220810,130610,25820,142300,29200,7360,610,46930,82380,11430,14400,38250,99490,8430,20770,3610,3750,590,20,28.9,25.2,33.2,10.4,9.5,11.3,37.8,23.1,52.8,44.4,38.2,59.2,43.7,30,64.5,26.4,31.4,36,66.8,5.5,4.7
2020-10-01,"Aomori",410560,107930,293520,102940,31000,239720,26560,10240,110,22200,80510,5450,25550,67880,162960,6890,19660,5520,4720,0,110,35.8,29.3,40.7,20,7,26.1,43.7,32.9,51,44.4,35.2,51.5,46.6,48.1,37.9,24.6,41.1,50.1,41.8,9.5,2.3
2020-10-01,"Chiba",1388970,327330,992110,131260,665520,381650,144750,49940,15840,61440,62330,94580,525810,102150,263130,41700,103050,22400,27550,5060,10240,25.5,23.2,30.5,14.6,10.7,25.8,27.8,17.2,38.4,27.5,23.9,35,30.1,32.3,24.4,16.5,32.6,31.5,28.5,6.6,11.7
2020-10-01,"Ehime",336290,83670,213520,84730,5070,179820,41420,22960,2280,21510,62860,880,3020,46890,95390,6950,34480,6540,16390,900,1380,34.6,26.2,41.5,17.9,9.3,25.3,43.8,31.1,47.8,43.2,34.6,53,44.3,40.6,48.9,31.9,36.6,48.3,49.3,10.8,9.7
